usuario,sexo,publicacion
rfcv_hombre_2,hombre,Yo en el tráfico inventando teorías conspirativas
rfcv_hombre_2,hombre,"""Voy a ahorrar"" es mi mentira favorita"
rfcv_hombre_2,hombre,Nadie:
rfcv_hombre_2,hombre,"Yo: ""Voy a ver solo un episodio"""
rfcv_hombre_2,hombre,¿Por qué los domingos se sienten tan cortos?
rfcv_hombre_2,hombre,"En mi cabeza soy el rey del gimnasio, en la realidad no puedo con una pesa"
rfcv_hombre_2,hombre,"Cuando dices ""mejor me quedo en casa"" y terminas extrañando la fiesta"
rfcv_hombre_2,hombre,La peor traición: que tu comida se caiga al piso
rfcv_hombre_2,hombre,Solo en este país es legal que haga calor y frío el mismo día
rfcv_hombre_2,hombre,¿Por qué las filas avanzan más rápido cuando yo cambio de fila?
rfcv_hombre_2,hombre,"""Ya no voy a comer tanto"" y luego llega la pizza"
rfcv_hombre_2,hombre,Necesito un botón de reinicio para esta semana
rfcv_hombre_2,hombre,Cuando tratas de ser productivo pero el sofá es más fuerte que tú
rfcv_hombre_2,hombre,¿Por qué siempre que pierdo algo resulta estar justo frente a mí?
rfcv_hombre_2,hombre,Plan perfecto: dormir temprano. Plan real: ver videos hasta las 3 am
rfcv_hombre_2,hombre,Me compré un reloj para ser más puntual... sigo llegando tarde
rfcv_hombre_2,hombre,Las reglas no escritas del fútbol en la cascarita: el dueño del balón nunca pierde
rfcv_hombre_2,hombre,¿Por qué los anuncios de YouTube saben exactamente lo que necesito?
rfcv_hombre_2,hombre,Nunca subestimes el poder de una siesta de 20 minutos
rfcv_hombre_2,hombre,"Pensé que crecer era divertido, pero ahora solo quiero dormir"
rfcv_hombre_2,hombre,"El internet es rápido para todo, menos cuando más lo necesito"
dch_hombre_1,hombre,Me subí al Ángel de la Independencia
dch_hombre_1,hombre,La montaña rusa más extrema 😨🎢
dch_hombre_1,hombre,Fui a un mercado en Turquía
dch_hombre_1,hombre,Yo quería jugar Pádel
dch_hombre_1,hombre,Si salimos de la zona de confort nos podemos conocer un poco más
dch_hombre_1,hombre,Perdí una apuesta 😔
dch_hombre_1,hombre,Nadando con los tiburones blancos 🦈
dch_hombre_1,hombre,Salte de un bungee de 100 metros 😨
dch_hombre_1,hombre,La vez que desfile en una pasarela
dch_hombre_1,hombre,¿Internet es algo más grande o es la meta?
dch_hombre_1,hombre,"Todos empezamos siendo malos, goza tu fracaso"
dch_hombre_1,hombre,Subimos el Pico de Orizaba
dch_hombre_1,hombre,La vez que me llevaron a un Fashion Week
dch_hombre_1,hombre,Luis Miguel es chido 😎
dch_hombre_1,hombre,Nunca vamos a estar listos así que lánzate
dch_hombre_1,hombre,La preparación te da seguridad en ti mismo
dch_hombre_1,hombre,Alimenté a las jirafas
dch_hombre_1,hombre,Es mejor enfocarse en lo que uno quiere atraer
dch_hombre_1,hombre,Siempre he tenido una gran familia
dch_hombre_1,hombre,Estas eran mis caricaturas favoritas de niño
dch_hombre_1,hombre,No tengas miedo del fracaso
dch_hombre_1,hombre,Hay infinitas maneras de ver el mundo
dch_hombre_1,hombre,Que bonito es el Ángel de la Independencia
dch_hombre_1,hombre,Desde ese día mi hermana no me habla
dch_hombre_1,hombre,Me gusta mucho la fiesta 🥳
dch_hombre_1,hombre,Cuando eres auténtico la gente lo nota
dch_hombre_1,hombre,Así funcionan los algoritmos 🤯
dch_hombre_1,hombre,A mi me gusta mucho hacer reir a las personas
dch_hombre_1,hombre,Lugares increíbles de CDMX 😍
dch_hombre_1,hombre,Así es despertarse a las 5:00 a.m. 😴
dch_mujer_2,mujer,"Si pudiera decirte lo que se siente, no valdría la pena bailarlo. ✨¡Feliz día internacional de la danza! 🫶🏻🩷🌸"
dch_mujer_2,mujer,Hoy doy gracias a Dios por permitirme celebrar tu vida un año más 🌟🌈✨🩷.
dch_mujer_2,mujer,"Mi vuelta al sol número 19, y soy la niña más feliz y agradecida en el mundo 🥰✨🩷🌈"
dch_mujer_2,mujer,Así vamos andar mañana en el campamento jajajajaja
dch_mujer_2,mujer,Después de 2 meses me acordé de subirlas✨❤️‍🩹
dch_mujer_2,mujer,Que está nueva etapa empiece vibrando muy alto✨🎉
dch_mujer_2,mujer,Ya no puedo parar de dormir todas las tardeees😩😩
dch_mujer_2,mujer,Yo cuando se acaba mi batería social y ya quiero irme
dch_mujer_2,mujer,No nos ponemos de acuerdo y siempre vamos twins ❤️
dch_mujer_2,mujer,Yo después de llevar 5 horas alistándome:
dch_mujer_2,mujer,Mi novio y yo viendo una película que nos tomó horas elegir
dch_mujer_2,mujer,Mi bestie y yo cuando logremos ir a un concierto de nuestros favs
dch_mujer_2,mujer,Cuando “Closer” de Chainsmokers estaba de moda la vida era mucho mejor.
dch_mujer_2,mujer,El hobbie favorito de las girls
dch_mujer_2,mujer,Todo empezó cuando mi papá me empezó a consentir mucho
dch_mujer_2,mujer,México en Colombia 🇲🇽✨🇨🇴❤️
dch_mujer_2,mujer,Un sueño hecho realidad 2024 ⭐️
dch_mujer_2,mujer,Aquí vamos una vez más ✨💖
dch_mujer_2,mujer,Bueno Diosito que este año universitario me vaya de maravilla 🤍
dch_mujer_2,mujer,Florecitas y mucho color rosita 🌸🌷💗✨
dch_mujer_2,mujer,Tú haces que me brille el alma 🩵💫🩷
dch_mujer_2,mujer,quiero hacer galletitas de navidad con mis amigas❤️‍🩹
dch_mujer_2,mujer,A veces solo necesitamos a alguien que nos motive y crea en nosotros.
dch_mujer_2,mujer,Yo aquí esperando hacerme millonaria 😴.
dch_mujer_2,mujer,Valen oro por siempre 💘
dch_mujer_2,mujer,Como si fuera muy fácil 🤧
dch_mujer_2,mujer,"Fracasar, caer, levantarnos, es parte de la vida."
dch_mujer_2,mujer,Muchas maripositas por aquí. 🌤
dch_mujer_2,mujer,Yo llegando a darle color a tu vida
dch_mujer_2,mujer,yo a cada rato pq no veo nada de lejos
mgca_mujer_1,mujer,"Los he estado engañando, en realidad soy este:"
mgca_mujer_1,mujer,"Criatura hermosa, preciosa, amo tanto a los murciélagos"
mgca_mujer_1,mujer,"Es que a veces proceso bien lento la información, una disculpa"
mgca_mujer_1,mujer,"Esta versión me encanta, era una de las pelis favoritas de mi mamá"
mgca_mujer_1,mujer,"Este manga, junto a Innocent, me cambiaron la vida, viven en mi cerebro 24/7 y salen cuando necesito referencias"
mgca_mujer_1,mujer,Solucionando racionalmente (civilizadamente tambien) mi pelea con el humano que me anda cambiando las rolas
mgca_mujer_1,mujer,"Neta que no me dejan descansar de estas tragedias tecnológicas, siempre me hackean cosas y me eliminan cuentas, me caen re mal"
mgca_mujer_1,mujer,"Joya de anime, siempre lo tendré en mi corazón"
mgca_mujer_1,mujer,"AMO esta peli, paso 24/7 pensando en ella"
mgca_mujer_1,mujer,"Si yo fuera un animalito marino, me gustaría ser un conejo de mar, un pulpo dumbo o una medusa de puntos blancos"
mgca_mujer_1,mujer,"Gracias chico de lentes y cabello rizado en Guadalajara que me ayudó a no caerme, eres muy amable y amigable"
mgca_mujer_1,mujer,"Que noche tan hermosa y preciosa, la luna llena brilla preciosa y Venus brilla en la constelación de Piscis"
mgca_mujer_1,mujer,"A veces se me olvida que puedo usar plumas de colores cuando quiera y como quiera, pero todavía siento a mi maestra de la secundaria regañándome por usar mi pluma rosa JAJAJA"
mgca_mujer_1,mujer,Hoy me desperté con un CORAJE recordando que cuando estaba en la secundaria mi profe de artes nos pidió que pusiéramos una canción para analizar su estructura.
mgca_mujer_1,mujer,"Por culpa de amargados deje de ser detallista, pero ya me ando recuperando"
mgca_mujer_1,mujer,"Me acabo de dar cuenta de que mi forma de demostrar afecto y agradecimiento es alimentando, más ahorita que ando de repostera según"
mgca_mujer_1,mujer,"Es una lástima que estén tan buenos, huelga anti aguacate"
mgca_mujer_1,mujer,"Antes me daba un buen de pena hacerle cumplidos a las personas, pero ahora me encanta porque me gusta ver sus caritas de felicidad, todas muy guapas, todos muy guapos, yo los tqm"
mgca_mujer_1,mujer,"Mi estupidez es impresionante, acabo de compartir POR ACCIDENTE en el grupo de ventas de la uni UN MALDITO VIDEO DE UN VAMPIRO Y FANGIRLEE AHHHHHHH"
mgca_mujer_1,mujer,"En estos días les estaré mandando solicitud y siguiendo de nuevo en insta porque tuve que hacer otra cuenta :(( Igual me serviría mucho si me pasan su insta porque no me acuerdo de muchos, el link a mi nueva cuenta está aquí en mi perfil"
mgca_mujer_1,mujer,"Para mi el acto de amar es una experiencia espiritual e incluso religiosa, ¿será que ando muy viajada?"
mgca_mujer_1,mujer,"A veces la vida se trata de acariciar gatitos, de desayunar en compañía de buenas personas y conversar, de tomar el sol por las mañanas mientras escuchas música. La vida a veces se trata de disfrutar las cosas que parecen simples, pero que te cambian la existencia entera."
mgca_mujer_1,mujer,"Con todo el debido respeto, ¿cómo quieren que acepte la solicitud si tienen todo restringido? NO SE QUIEN RAYOS ERES"
mgca_mujer_1,mujer,"Y aquí también lo subo porque estoy bieeeen orgullosa de este dibujo, contexto: Este chico es Aoi, el guitarrista de una de mis bandas favoritas, The GazettE, son mi más grande inspiración"
mgca_mujer_1,mujer,"Esto definitivamente no estaba en mi bingo 2024, este año es una locuuuuura"
mgca_mujer_1,mujer,"Él es mi mejor amigo, aunque todo el tiempo siento que es mi hermanito, mi alma gemela. Somos un poco extraños, pero divertidos. Cuando nos juntamos huimos a nuestro propio mundo, uno que no nos hace sentir ajenos, que no nos juzga ni nos rechaza."
mgca_mujer_1,mujer,"Que razón tenia Oli Sykes al decir “Algunas personas se parecen a las nubes, ¿sabes? Porque la vida es mucho más brillante cuando se van”"
mgca_mujer_1,mujer,"Un día estás tranquilo en tu burbuja y al otro día te enfrentas a lo cruel que es el mundo, es el plot twist más feo que he vivido"
mgca_mujer_1,mujer,Les juro que si no veo a Twenty One Pilots voy a llorar toda mi vida
mgca_mujer_1,mujer,"Ay no se que le moví, ahora tengo seguidores y no amigos, yo sólo quería modificar mi cuenta de dibujos"
rfcv_mujer_1,mujer,Yo cuando digo que solo voy a comprar una cosa y salgo con tres bolsas
rfcv_mujer_1,mujer,"""Ya me voy a dormir""... 3 horas después sigo en TikTok"
rfcv_mujer_1,mujer,¿Qué clase de brujería es esta? Me acuerdo de algo y de repente me aparece en anuncios 🤨
rfcv_mujer_1,mujer,"Mi cara cuando dicen ""habrá examen sorpresa"""
rfcv_mujer_1,mujer,Nunca he necesitado tanto un café como hoy
rfcv_mujer_1,mujer,La única motivación para ir al gym: el outfit deportivo
rfcv_mujer_1,mujer,"Voy a dejar de preocuparme tanto... bueno, mejor mañana 😅"
rfcv_mujer_1,mujer,Yo cuando veo memes en la oficina y me tengo que aguantar la risa 🤣
rfcv_mujer_1,mujer,"""No tengo qué ponerme"" con el clóset lleno de ropa"
rfcv_mujer_1,mujer,"Viernes, mi día favorito de la semana"
rfcv_mujer_1,mujer,Cuando te acuerdas de algo vergonzoso que hiciste en 2012 y te da cringe en 2025 🫠
rfcv_mujer_1,mujer,Mi mamá cuando no respondo su mensaje en 0.2 segundos
rfcv_mujer_1,mujer,Modo ahorro activado... hasta que veo algo bonito en internet
rfcv_mujer_1,mujer,Cuando me acuerdo que dejé la plancha conectada 🔥😨
rfcv_mujer_1,mujer,"Salir sin maquillarse y encontrarse con medio mundo, clásico 😑"
rfcv_mujer_1,mujer,"Dije ""un ratito"" en la fiesta y terminé cerrando el antro 💃🍹"
rfcv_mujer_1,mujer,"Me emociono con los gatos que veo en la calle, confirmo"
rfcv_mujer_1,mujer,"Yo cuando digo ""no me voy a enamorar"" y a los dos días ya estoy soñando con la boda 💍😆"
rfcv_mujer_1,mujer,"""Solo una serie más"" y termino la temporada completa en un día 📺"
rfcv_mujer_1,mujer,"Siempre digo ""mañana hago ejercicio"", pero mañana nunca llega"
rfcv_mujer_1,mujer,Ese momento incómodo cuando saludas a alguien y no te responde 😶
rfcv_mujer_1,mujer,Yo cada vez que veo fotos de perritos en adopción: los quiero todos 🐶❤️
rfcv_mujer_1,mujer,"Cuando mi amiga me dice ""quédate solo un ratito"" y terminamos viendo el amanecer"
rfcv_mujer_1,mujer,"""No me voy a estresar por la escuela"". Yo a los 5 minutos: 😵📚"
rfcv_mujer_1,mujer,La única terapia que necesito: café y chisme con las amigas ☕👯
rfcv_mujer_1,mujer,¿Por qué todo es tan caro? Y luego ahí voy gastando en tonterías
rfcv_mujer_1,mujer,Modo señora activado cuando empiezo a regar las plantas
rfcv_mujer_1,mujer,Mi reacción cuando veo que alguien toca mi comida sin permiso
rfcv_mujer_1,mujer,Cada día me parezco más a mi mamá y no sé cómo sentirme al respecto
rfcv_mujer_1,mujer,Yo JAJAJJAJAJJA
macq_hombre_2,hombre,"""Buenos días banderaaaa. Excelente inicio de mes, les dejo este edit del Mariachi. 😍😍😍"""
macq_hombre_2,hombre,"""Transformar un auto de lujo en una bestia con carácter no es tarea fácil… pero lo logramos. 🚀 Instalamos un escape deportivo en el Serie 7 y el resultado es simplemente brutal. Ahora cada aceleración es una sinfonía de potencia, con un rugido que no pasa desapercibido."""
macq_hombre_2,hombre,"""Se viene Pastejé 2025, y no podía dejar pasar la oportunidad de darle un toque especial al 911 Turbo RWB. En este video, hicimos un cambio de rines brutal que le dio una nueva personalidad al coche. 😈💨"""
macq_hombre_2,hombre,"""¡La CARRERA más INTENSA que he VIVIDO en FÓRMULA E! (EVO Sessions 2025) Tuve la oportunidad de correr en la Fórmula E en las EVO Sessions 2025, y fue una experiencia simplemente BRUTAL. """
macq_hombre_2,hombre,"""Muy interesante ver todos los comentarios respecto a mi participación en las EVO sessions de fórmula e, y sólo tengo una cosa que decir: GRACIAS !!!"""
macq_hombre_2,hombre,"""¡Asi ENTRENÉ para mi CARRERA en la FORMULA E 2025! Este es el camino hacia mi carrera en la Fórmula E 2025 Fueron momentos intensos de entrenamiento en el simulador, puliendo cada detalle, cada frenada, cada aceleración. No se trata solo de velocidad, sino de precisión, resistencia y mentalidad."""
macq_hombre_2,hombre,¡DESAFÍO extremo en NIEVE! Audi e-tron GT en SLALOM y DRIFTS ⏱️❄️ Enfrenté un desafío épico y extremo en la nieve al volante del Audi E-Tron GT.⚡ Nada como poner a prueba la potencia eléctrica y el legendario sistema quattro en condiciones extremas.
macq_hombre_2,hombre,"""La primera foto fue tomada hace 23 años, la primera vez que vi un Ferrari 360 en persona 🤯. La segunda es del 2003, en un viaje familiar y la tercera es de cuando grabé el video de “Mi primer Ferrari”."""
macq_hombre_2,hombre,"""¡DRIFTS, CHOQUES y DIVERSIÓN con el Audi S5 Avant en HIELO! Cuando tienes un Audi S5 Avant, tracción quattro y un paisaje cubierto de nieve, hay una sola opción: ¡darle con todo! """
macq_hombre_2,hombre,"""Me MULTARON por EXCESO de VELOCIDAD en ALEMANIA 🇩🇪 Viajé a Alemania para probar el brutal Audi RS Q8 PERFORMANCE, y obviamente había que darle con todo… 😈💨 Pero parece que a la policía no le gustó tanto la idea. 📸🚔 Me detuvieron y tocó pagar multa, pero valió cada km/h de adrenalina. 😎"""
macq_hombre_2,hombre,"""Porsche 911 Turbo RWB MARIACHI 🇲🇽 #1 [4K] Cinematic El Mariachi soltó toda su furia en el asfalto y el resultado es pura locura. 🏁💨 Nada como esa sensación de velocidad, grip y adrenalina en cada curva."""
macq_hombre_2,hombre,"""El RWB a pista y le di con todo! 😈💨 Desde los acelerones hasta las curvas más intensas, el Mariachi demostró de qué está hecho. 🏎️⚡"""
macq_hombre_2,hombre,"""Hay veces que es más difícil ignorar los problemas que podamos tener, o silenciar las voces internas que nos quieren sabotear, pero justo en esas veces es cuando más fuertes debemos ser para no dejarnos derrotar y seguir claros con la única misión que tenemos, ser felices."""
macq_hombre_2,hombre,"""Bandera, YA TENEMOS GANADOR!!! ❤️🤩 GANÓ EL GTR!!! Mañana mismo se arma la machaca. No puedo esperar a ir por el 😍😍😍"""
macq_hombre_2,hombre,Banderaaaaa Díganme yaaa sus pros y contras que ven entre el SUPRA Y EL GTR R33 Ya estamos a nada de llegar al millón
macq_hombre_2,hombre,"""Una decisión drástica que sinceramente nunca pensé que fuera necesaria, hasta que lo fue. Creo que en GRAN parte por este motivo, pude tener el 2024 que tuve. Sin entrar en mucho detalle, lo único que puedo decirles es que cuando cualquier sustancia ya los controla a ustedes y no ustedes a ella, es momento de parar antes de que algo grave suceda."""
macq_hombre_2,hombre,"""Ojalá hayan tenido buen año, recuerden celebrar sus victorias, aprender de sus derrotas, tomar nota y hacer los cambios necesarios para mejorar. El proceso no siempre es fácil ni bonito, pero es justo lo que hace que valga la pena."""
macq_hombre_2,hombre,"""Un honor poder haber ido a conocer a La Liebre, que duro suena y anda! Ya quiero ver lo que nos espera para el próximo año! 😎"""
macq_hombre_2,hombre,"""Nuestros jefes siempre sacrifican demasiadas cosas que nosotros nunca vemos para tener las mejores oportunidades, escuela, comida, techo etc... """
macq_hombre_2,hombre,"""Checo se merecía una mejor forma de irse, ayudó enormemente a Max (y a Red Bull Racing ) en muchas ocasiones, y creo que no le dieron la importancia y atenciones que se merecía. """
macq_hombre_2,hombre,¿COMPRAR UN FERRARI USADO? Me adentro en una de las preguntas más emocionantes y a la vez desafiantes para cualquier entusiasta: ¿Deberías comprar un Ferrari usado?
macq_hombre_2,hombre,"""Este año he estado más enfocado que nunca, y he podido organizarme de formas que no me imaginaba posibles, les dije que habría varios anuncios durotes a final de año, este es el primero, y el otro es algo que ya vi que varios adivinaron 😎"""
macq_hombre_2,hombre,"""Oigan, si ustedes tuvieran la oportunidad de subirse a un coche manejado por alguien súper pro en el drift, ¿quién sería?"""
macq_hombre_2,hombre,"""No confíen en que todo es perfecto, el problema de las redes sociales es que la gente sólo comparte sus éxitos, logros, metas, pero casi nunca sus fracasos, miedos, momentos vulnerables. Yo soy humano y hay días que me siento muy mal, desanimado, enojado, etc."""
macq_hombre_2,hombre,"""Nadie mejor que el Morsis para llevar el challenge al siguiente nivel, los años de práctica hacen que la intensidad se disfrute más y qué mejor que con Lucas """
macq_hombre_2,hombre,La verdad el verdadero ganador es poder compartir la intensidad en experiencias chidas con tus panas de la mano de las nuevas Lucas
macq_hombre_2,hombre,"""No hay palabras para expresar lo feliz que estoy de haber sido seleccionado para hacer la voz de este personajazo. La pasé INCREÍBLE haciéndolo, y creo que así la pasarán ustedes en la película. """
macq_hombre_2,hombre,"""Me gusta la idea del alerón en el RWB pero me gusta mucho la idea de la cola de pato, así que la opción del alerón / cajuela del GT3 cup sería lo ideal """
macq_hombre_2,hombre,"""Sé que están pasando por un momento difícil debido al huracán. Por favor, manténganse a salvo y sigan las instrucciones."""
macq_hombre_2,hombre,Hace casi 2 años que se desvíelo el Cayman.. Ya está de regreso y más fuerte que nunca!!
elc_hombre_1,hombre,Ya hasta me truena la rodilla y nada de mi romance adolescente
elc_hombre_1,hombre,otro miserable día sin tener con quien ir al sushi 2x1
elc_hombre_1,hombre,Ya estamos con el festejado.
elc_hombre_1,hombre,Busco lovebombing para Marzo
elc_hombre_1,hombre,"La revolcada que me esta dando la vida,¿cuenta como actividad sexual?🤔"
elc_hombre_1,hombre,"Ayuda a un universitario estresado, si me ves en estos días dame $500 pesos"
elc_hombre_1,hombre,Mi ex en su quinta relación   //  yo
elc_hombre_1,hombre,Necesito a alguien que se meta al gym conmigo.
elc_hombre_1,hombre,Van a jalar a mi cumple??
elc_hombre_1,hombre,no eres mi amigo si no te he ghosteado al menos un mes
elc_hombre_1,hombre,"Mi compa que me dice que ""hasta amanecer"""
elc_hombre_1,hombre,Esta gente presumida
elc_hombre_1,hombre,El plan perfecto con la persona correcta
elc_hombre_1,hombre,Ya se extrañan estos campamentos  😢
elc_hombre_1,hombre,Por fin un día que puedo celebrar JAJAJAJA
elc_hombre_1,hombre,"""tu y yo nos vamos a casar"
elc_hombre_1,hombre,ni inviten alchile
elc_hombre_1,hombre,Yo después de cruzar vodka tequila whisky ron y cheve🫠
elc_hombre_1,hombre,Es difícil ser hombre
elc_hombre_1,hombre,“No te voy a pasar el pan de muerto de boca a boca” 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩
elc_hombre_1,hombre,+ la caguama 😋
elc_hombre_1,hombre,Mis estados // mi calificación
elc_hombre_1,hombre,Nunca diría que no a este tipo de planes ⛺️🌳
elc_hombre_1,hombre,Mentirosilla me dijiste que eras soltera
elc_hombre_1,hombre,Reinicien el fin de semana que no descansé
elc_hombre_1,hombre,Esq me da pena
elc_hombre_1,hombre,Pinche vida culera pero al menos no gasto en un vape.
elc_hombre_1,hombre,"Demasiado cansancio esta semana, ya me merezco unas alitas y un frappé"
elc_hombre_1,hombre,Yo cuando regreso a mi antiguo trabajo pero ahora como cliente
elc_hombre_1,hombre,Otro 15 de septiembre sin decir amor me pasas otra tostada😞
rfcv_mujer_2,mujer,"""Voy a dormir temprano"" y a las 2 am sigo scrolleando"
rfcv_mujer_2,mujer,"La fuerza de voluntad es decir ""no necesito eso""... y luego comprarlo"
rfcv_mujer_2,mujer,"Mi cara cuando dicen ""tenemos que hablar"""
rfcv_mujer_2,mujer,Una llamada de 5 minutos con mi mejor amiga dura mínimo una hora
rfcv_mujer_2,mujer,"Solo salí por un café, pero volví con dos bolsas de compras"
rfcv_mujer_2,mujer,Nunca subestimes el poder de un buen chisme
rfcv_mujer_2,mujer,"Me arreglo solo para estar en casa, porque sí"
rfcv_mujer_2,mujer,"Siempre digo ""voy a llegar temprano"", pero el universo conspira en mi contra"
rfcv_mujer_2,mujer,"Yo intentando tomar agua en lugar de café, pero no funciona"
rfcv_mujer_2,mujer,Cuando veo a alguien con la misma ropa que yo y me creo influencer
rfcv_mujer_2,mujer,"""Ya me voy"" pero sigo en la puerta media hora más"
rfcv_mujer_2,mujer,Ver fotos antiguas es bonito hasta que llegas a la moda del 2010
rfcv_mujer_2,mujer,Yo cada vez que veo a un perrito en la calle: quiero 10
rfcv_mujer_2,mujer,"""No tengo nada que ponerme"" pero el clóset está explotando"
rfcv_mujer_2,mujer,Es increíble lo rápido que pasa el tiempo cuando procrastinas
rfcv_mujer_2,mujer,¿Por qué los comerciales de comida siempre se ven mejores que la realidad?
rfcv_mujer_2,mujer,Cuando intentas ahorrar pero el café de especialidad te llama
rfcv_mujer_2,mujer,La peor sensación: ir a la cocina y darte cuenta de que ya no hay comida
rfcv_mujer_2,mujer,Siempre digo que voy a salir con lo justo y termino con la cartera vacía
rfcv_mujer_2,mujer,"""Voy a ver solo un capítulo"" y de repente ya es de día"
rfcv_mujer_2,mujer,Cuando intentas hacer dieta pero justo te invitan a comer
rfcv_mujer_2,mujer,Todo es risa y diversión hasta que recuerdas que tienes que madrugar
rfcv_mujer_2,mujer,Mi motivación para hacer ejercicio: la ropa deportiva bonita
rfcv_mujer_2,mujer,Yo cada vez que veo ropa en descuento: es una inversión
rfcv_mujer_2,mujer,¿Por qué los domingos se sienten tan cortos y los lunes eternos?
rfcv_mujer_2,mujer,La vida es un ciclo infinito de buscar llaves y perder el celular
rfcv_mujer_2,mujer,Solo me siento adulta cuando pago mis cuentas a tiempo
rfcv_mujer_2,mujer,"Cada vez que intento cocinar, parece un experimento científico"
rfcv_mujer_2,mujer,Nada como el drama de elegir qué serie ver cuando terminas una
macq_hombre_1,hombre,1a vez lanzamiento de cohetes orbital desde suelo europeo cae a la Tierra y explota segundos en vuelo
macq_hombre_1,hombre,!OTRO JONRÓN!LO DICHO:Trump sopesa un tercer mandato .Existen trucos Constitucionales cesareos…. no digan que lo leyeron aquí jajaja Seré dialéctico cartesiano: todo dependerá de los  resultados de su segundo mandato que apenas inicia
macq_hombre_1,hombre,El gobierno chino impide la venta de Hutchinson — con sede en Hong Kong— de sus 2 puertos en el Canal de Panamá al giga Banco jazaro BlackRock
macq_hombre_1,hombre,¿Qué advendrá de los puertos vendidos de Veracruz y Lázaro Cárdenas?
macq_hombre_1,hombre,EXCLUSIVA: Peor que la epidemia de violencia vicaria es la inenarrable cleptomanía de los venales jueces penales que la $olapan !Urge detener esto!
macq_hombre_1,hombre,Pésima noticia :La otrora exitosa empresa mexicana Chipotle en problemas
macq_hombre_1,hombre,Análisis 📝Bajo la lupa 🔍 ¿Agonía del T-MEC? // El globalista “verde” Mark Carney colisiona con el petrolero Trump
macq_hombre_1,hombre,Ya disponible ‼️ El Ajedrez Geopolítico del Mar Rojo | Alfredo Jalife | Radar Geopolítico
macq_hombre_1,hombre,!Mega Uf!: Empieza la conquista de Groenlandia .Se expande el neoMonroismo Ya se encuentra el vicepresidente católico JD Vance en Groenlandia con su brillante esposa
macq_hombre_1,hombre,"""A ver si le atinan:¿Quién es esta crapula? Uno de las máximos chayotero$$$ de la historia de México,al unísono de su palafrenero guatemalteco que no tiene licenciatura"""
macq_hombre_1,hombre,EU coloca satélites para vigilar la transfrontera con México
macq_hombre_1,hombre,Ésta es la Amenaza para el Futuro de América Latina | Entrevista PARTE 3 | Alfredo Jalife-Rahme
macq_hombre_1,hombre,Guerra en el Mar Rojo: Estados Unidos Gran Bretaña Israel vs Yemen/Irán | Alfredo Jalife
macq_hombre_1,hombre,Escalada en el Mar Rojo: Trump desea reconocer la “independencia” de Somalilandia
macq_hombre_1,hombre,"""Desde el 6 de febrero advertí la creación de Somalilandia: Mediante el """"señuelo Gaza"""", Trump sacude el avispero de Oriente Medio y el Cuerno de África"""
macq_hombre_1,hombre,!Otro jonrón con bases llenas! Ya lo había adelantado jajaja Juego de ajedrez Geopolitico en el Mar Rojo y y el Golfo de Aden .No digan que lo leyeron aquí jajaja
macq_hombre_1,hombre,Abogada de Biden fue hallada muerta en su lecho …Very Weird !
macq_hombre_1,hombre,Sanjuana Martínez :la óptima investigadora judicial de México nos vuelve a asombrar con sus estrujantes indagaciones.
macq_hombre_1,hombre,Análisis 📝Bajo la lupa 🔍 “Plan de guerra” del Pentágono vs Irán
macq_hombre_1,hombre,"""Trump, Musk y la guerra por un Nuevo Orden Mundial | Alfredo Jalife-Rahme"""
macq_hombre_1,hombre,Mi artículo “Detrás del futurista diálogo de Trump y Putin: prevenir la guerra de EEUU e Israel contra Irán” es el más leído en el portal Sputn
macq_hombre_1,hombre,Gran deferencia de Sputnik uno de los principales portales del mundo: Me dieron su principal portada
macq_hombre_1,hombre,Ya está disponible mi más reciente Columna Geopolítica:Trumponomics: Petróleo/ Inversiones/ Seguridad Militar
macq_hombre_1,hombre,"""Emiratos Arabes Unidos invertirán US10.4 Millones de Millones(Trillones en anglosajon)en los próximos años 10 años:en IA,semiconductores,Manufactura"""
macq_hombre_1,hombre,Hoy Trump y Musk critican al NYT por sus permanentes Fake News … As usual …
macq_hombre_1,hombre,Se acelera la captura de los aliados en el entretenimiento de los carteles narco-terroristas
macq_hombre_1,hombre,"""Carlos Ulloa Pérez fue designado como nuevo Director General de BIRMEX y no como Director del IMSS BIENESTAR, como había trascendido."""
macq_hombre_1,hombre,Parece que llega a IMSS Bienestar el :muy eficiente y discreto Carlos Ulloa Íntimo de Andy —-hoy la estrella imparable de la 4T para el 2030
macq_hombre_1,hombre,El país más poblado del planeta y la civilización india contra el globalista $oro$ La civilización planetaria todavía se puede salvar.
macq_hombre_1,hombre,"""La carta de Trump al líder supremo de Irán incluía un """"plazo de dos meses"""" para alcanzar un nuevo acuerdo nuclear."""
elc_hombre_2,hombre,"Lo que empezó hace 7 años como un sueño, una promesa al joven de 20, de llegar a ser tan grande como su versión de niño siempre los soñó por fin se logró."
elc_hombre_2,hombre,1er semestre       //        12vo semestre (eran 😎
elc_hombre_2,hombre,"Yo pensado en como pasé de tener $12,500 a $23 pesos."
elc_hombre_2,hombre,🌲 Pinal de amoles 2025 🌲 Está escapada de un fin de semana sin duda alguna es una de las mejor experiencias que he vivido
elc_hombre_2,hombre,"Lo que empezó como un proyecto hace 7 años cada día se hace más realidad, hoy tuve la fortuna de participar en una de las experiencias más increíbles que he podido vivir."
